test_csv,idx,chosen_budget,best_budget,correct,tokens,utility
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_110108.csv,0,2048,2048,1,2048.0,0.925
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_110108.csv,1,4096,1024,1,1201.0,0.95601806640625
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_110108.csv,2,4096,2048,1,1002.0,0.9633056640625
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_110108.csv,3,4096,2048,1,2858.0,0.8953369140625
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_110108.csv,4,4096,1024,0,1827.0,-0.06690673828125
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_110108.csv,5,2048,1024,0,2048.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_110108.csv,6,4096,4096,1,3241.0,0.88131103515625
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_110108.csv,7,4096,1024,1,905.0,0.96685791015625
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_110108.csv,8,4096,4096,1,4096.0,0.85
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_110108.csv,9,4096,1024,1,890.0,0.9674072265625
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_110108.csv,10,2048,1024,0,2048.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_110108.csv,11,2048,1024,0,1045.0,-0.03826904296875
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_110108.csv,12,4096,4096,1,1307.0,0.95213623046875
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_110108.csv,13,4096,2048,1,1648.0,0.9396484375
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_110108.csv,14,2048,1024,0,1231.0,-0.04508056640625
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_110108.csv,15,4096,4096,1,3294.0,0.8793701171875
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_110108.csv,16,4096,2048,1,1852.0,0.932177734375
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_110108.csv,17,2048,1024,0,1930.0,-0.0706787109375
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_110108.csv,18,2048,2048,1,830.0,0.9696044921875
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_110108.csv,19,4096,2048,1,1965.0,0.92803955078125
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_110108.csv,20,2048,1024,1,1485.0,0.94561767578125
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_110108.csv,21,2048,1024,0,2048.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_110108.csv,22,4096,4096,1,4096.0,0.85
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_110108.csv,23,2048,1024,0,2048.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_110108.csv,24,4096,2048,1,2054.0,0.9247802734375
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_110108.csv,25,4096,1024,1,1016.0,0.96279296875
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_110108.csv,26,4096,2048,1,2846.0,0.8957763671875
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_110108.csv,27,4096,1024,0,4096.0,-0.15
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_110108.csv,28,2048,1024,1,914.0,0.9665283203125
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_110108.csv,29,2048,1024,1,724.0,0.973486328125
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_110108.csv,30,4096,4096,1,2618.0,0.9041259765625
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_110108.csv,31,2048,1024,0,1100.0,-0.040283203125
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_110108.csv,32,2048,1024,0,1553.0,-0.05687255859375
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_110108.csv,33,2048,1024,0,1331.0,-0.04874267578125
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_110108.csv,34,4096,2048,1,1972.0,0.927783203125
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_110108.csv,35,4096,1024,1,709.0,0.97403564453125
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_110108.csv,36,4096,1024,1,749.0,0.97257080078125
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_110108.csv,37,2048,1024,0,1780.0,-0.065185546875
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_110108.csv,38,4096,4096,1,1920.0,0.9296875
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_110108.csv,39,4096,4096,1,3656.0,0.86611328125
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_110700.csv,0,4096,1024,0,1463.0,-0.05357666015625
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_110700.csv,1,4096,2048,1,1454.0,0.9467529296875
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_110700.csv,2,2048,1024,0,2048.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_110700.csv,3,4096,2048,1,973.0,0.96436767578125
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_110700.csv,4,4096,1024,1,661.0,0.97579345703125
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_110700.csv,5,2048,1024,0,2048.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_110700.csv,6,4096,1024,0,4096.0,-0.15
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_110700.csv,7,4096,1024,1,1887.0,0.93089599609375
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_110700.csv,8,4096,1024,1,1471.0,0.94613037109375
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_110700.csv,9,4096,1024,1,906.0,0.9668212890625
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_110700.csv,10,4096,2048,1,2782.0,0.8981201171875
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_110700.csv,11,4096,2048,1,1136.0,0.9583984375
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_110700.csv,12,4096,2048,1,1136.0,0.9583984375
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_110700.csv,13,2048,1024,0,2048.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_110700.csv,14,4096,1024,0,2487.0,-0.09107666015625
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_110700.csv,15,4096,1024,1,1333.0,0.95118408203125
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_110700.csv,16,4096,2048,1,823.0,0.96986083984375
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_110700.csv,17,4096,2048,1,2416.0,0.9115234375
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_110700.csv,18,4096,1024,1,951.0,0.96517333984375
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_110700.csv,19,4096,1024,0,1547.0,-0.056652832031249996
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_110700.csv,20,4096,1024,0,3909.0,-0.14315185546875
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_110700.csv,21,4096,2048,1,1666.0,0.9389892578125
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_110700.csv,22,4096,2048,1,1945.0,0.92877197265625
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_110700.csv,23,4096,2048,1,782.0,0.9713623046875
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_110700.csv,24,4096,2048,1,1430.0,0.9476318359375
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_110700.csv,25,4096,2048,1,1563.0,0.94276123046875
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_110700.csv,26,4096,2048,1,1964.0,0.928076171875
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_110700.csv,27,4096,2048,1,1184.0,0.956640625
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_110700.csv,28,4096,2048,1,826.0,0.9697509765625
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_110700.csv,29,4096,2048,1,727.0,0.97337646484375
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_110700.csv,30,4096,1024,0,4096.0,-0.15
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_110700.csv,31,4096,2048,1,772.0,0.971728515625
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_110700.csv,32,4096,2048,1,1749.0,0.93594970703125
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_110700.csv,33,4096,1024,1,1599.0,0.94144287109375
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_110700.csv,34,4096,1024,1,905.0,0.96685791015625
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_110700.csv,35,4096,2048,1,1559.0,0.94290771484375
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_110700.csv,36,4096,1024,0,1428.0,-0.052294921875
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_110700.csv,37,4096,2048,1,1823.0,0.93323974609375
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_110700.csv,38,4096,1024,1,1193.0,0.95631103515625
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_110700.csv,39,4096,4096,1,3965.0,0.85479736328125
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_111301.csv,0,4096,1024,0,3075.0,-0.11260986328125
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_111301.csv,1,4096,4096,1,1001.0,0.96334228515625
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_111301.csv,2,4096,1024,1,1478.0,0.9458740234375
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_111301.csv,3,4096,4096,1,730.0,0.9732666015625
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_111301.csv,4,4096,2048,1,2434.0,0.9108642578125
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_111301.csv,5,4096,1024,0,4096.0,-0.15
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_111301.csv,6,4096,4096,1,2015.0,0.92620849609375
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_111301.csv,7,4096,1024,1,932.0,0.965869140625
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_111301.csv,8,4096,4096,1,2756.0,0.899072265625
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_111301.csv,9,4096,1024,1,1012.0,0.962939453125
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_111301.csv,10,4096,4096,1,1869.0,0.93155517578125
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_111301.csv,11,4096,2048,1,2695.0,0.90130615234375
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_111301.csv,12,4096,1024,0,4096.0,-0.15
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_111301.csv,13,4096,2048,1,1420.0,0.947998046875
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_111301.csv,14,4096,1024,0,4096.0,-0.15
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_111301.csv,15,4096,1024,0,4096.0,-0.15
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_111301.csv,16,4096,4096,1,4096.0,0.85
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_111301.csv,17,4096,1024,0,4096.0,-0.15
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_111301.csv,18,4096,1024,0,1072.0,-0.039257812499999996
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_111301.csv,19,4096,1024,0,3977.0,-0.14564208984375
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_111301.csv,20,4096,1024,1,996.0,0.963525390625
