test_csv,idx,chosen_budget,best_budget,correct,tokens,utility,p_correct_512,p_correct_1024,p_correct_2048
/workspace/nips-adathink/results/per_sample_math500_Qwen3_8B_20260320_051511.csv,0,512,512,0,576.0,-0.042187499999999996,0.0008507447323236415,0.021637941994929376,0.12533913812357
/workspace/nips-adathink/results/per_sample_math500_Qwen3_8B_20260320_051511.csv,1,2048,512,0,2014.0,-0.14750976562499998,0.0005246791166054223,0.058754387548245524,0.44041209903710776
/workspace/nips-adathink/results/per_sample_math500_Qwen3_8B_20260320_051511.csv,2,2048,2048,1,1977.0,0.8552001953125,0.000581523735776671,0.048980487729828506,0.5367962075748111
/workspace/nips-adathink/results/per_sample_math500_Qwen3_8B_20260320_051511.csv,3,2048,2048,1,2048.0,0.85,0.0004896612362331423,0.03764895375542709,0.6325243865552431
/workspace/nips-adathink/results/per_sample_math500_Qwen3_8B_20260320_051511.csv,4,512,512,0,576.0,-0.042187499999999996,0.0004733156037187831,0.024546642712730105,0.24664246534669798
/workspace/nips-adathink/results/per_sample_math500_Qwen3_8B_20260320_051511.csv,5,512,2048,0,576.0,-0.042187499999999996,0.0006894202728425752,0.03763903421964988,0.21788326200682565
/workspace/nips-adathink/results/per_sample_math500_Qwen3_8B_20260320_051511.csv,6,512,512,0,576.0,-0.042187499999999996,0.000854475302052252,0.015754060266303056,0.24036243517697048
/workspace/nips-adathink/results/per_sample_math500_Qwen3_8B_20260320_051511.csv,7,2048,1024,1,2048.0,0.85,0.0005546255944734892,0.04297757836823764,0.577537347002598
/workspace/nips-adathink/results/per_sample_math500_Qwen3_8B_20260320_051511.csv,8,512,1024,0,576.0,-0.042187499999999996,0.000571380866127498,0.03113614172933965,0.2257237742793803
/workspace/nips-adathink/results/per_sample_math500_Qwen3_8B_20260320_051511.csv,9,2048,1024,1,2048.0,0.85,0.000501309663851698,0.08739886545184355,0.574559417480411
/workspace/nips-adathink/results/per_sample_math500_Qwen3_8B_20260320_051511.csv,10,512,512,0,576.0,-0.042187499999999996,0.0007487500351616573,0.02043150192102027,0.10874344333093709
/workspace/nips-adathink/results/per_sample_math500_Qwen3_8B_20260320_051511.csv,11,2048,2048,1,2112.0,0.8453125,0.0005929647895697577,0.0747510960543814,0.48110060033542984
