test_csv,idx,mode,key,chosen_budget,best_budget,correct,tokens,utility
/workspace/nips-adathink/results/per_sample_math500_Qwen3_8B_20260320_053824.csv,0,first3,let|s|be,512,512,0,512.0,-0.15
/workspace/nips-adathink/results/per_sample_math500_Qwen3_8B_20260320_053824.csv,1,first3,simplify|frac|1,512,512,0,512.0,-0.15
/workspace/nips-adathink/results/per_sample_math500_Qwen3_8B_20260320_053824.csv,2,first3,the|set|of,512,1024,0,512.0,-0.15
/workspace/nips-adathink/results/per_sample_math500_Qwen3_8B_20260320_053824.csv,3,first3,the|sum|of,2048,2048,1,2048.0,0.4
/workspace/nips-adathink/results/per_sample_math500_Qwen3_8B_20260320_053824.csv,4,first3,at|what|value,512,512,0,512.0,-0.15
/workspace/nips-adathink/results/per_sample_math500_Qwen3_8B_20260320_053824.csv,5,first3,how|many|of,512,512,0,512.0,-0.15
/workspace/nips-adathink/results/per_sample_math500_Qwen3_8B_20260320_053824.csv,6,first3,if|f|n,512,512,0,512.0,-0.15
/workspace/nips-adathink/results/per_sample_math500_Qwen3_8B_20260320_053824.csv,7,first3,the|projection|of,512,2048,0,512.0,-0.15
/workspace/nips-adathink/results/per_sample_math500_Qwen3_8B_20260320_053824.csv,8,first3,how|many|positive,512,512,0,512.0,-0.15
/workspace/nips-adathink/results/per_sample_math500_Qwen3_8B_20260320_053824.csv,9,first3,find|all|values,2048,512,0,2048.0,-0.6
/workspace/nips-adathink/results/per_sample_math500_Qwen3_8B_20260320_053824.csv,10,first3,let|mathbf|a,512,512,0,512.0,-0.15
/workspace/nips-adathink/results/per_sample_math500_Qwen3_8B_20260320_053824.csv,11,first3,find|the|remainder,512,512,0,512.0,-0.15
/workspace/nips-adathink/results/per_sample_math500_Qwen3_8B_20260320_053824.csv,12,first3,determine|the|modulo,512,2048,0,512.0,-0.15
/workspace/nips-adathink/results/per_sample_math500_Qwen3_8B_20260320_053824.csv,13,first3,for|what|value,2048,2048,1,2048.0,0.4
/workspace/nips-adathink/results/per_sample_math500_Qwen3_8B_20260320_053824.csv,14,first3,what|is|the,2048,512,0,2048.0,-0.6
/workspace/nips-adathink/results/per_sample_math500_Qwen3_8B_20260320_053824.csv,15,first3,in|the|diagram,512,512,0,512.0,-0.15
/workspace/nips-adathink/results/per_sample_math500_Qwen3_8B_20260320_053824.csv,16,first3,in|the|diagram,512,512,0,512.0,-0.15
/workspace/nips-adathink/results/per_sample_math500_Qwen3_8B_20260320_053824.csv,17,first3,two|candidates|dan,512,512,0,512.0,-0.15
/workspace/nips-adathink/results/per_sample_math500_Qwen3_8B_20260320_053824.csv,18,first3,the|equation|x,512,512,0,512.0,-0.15
/workspace/nips-adathink/results/per_sample_math500_Qwen3_8B_20260320_053824.csv,19,first3,a|regular|hexagon,2048,512,0,2048.0,-0.6
/workspace/nips-adathink/results/per_sample_math500_Qwen3_8B_20260320_053824.csv,20,first3,given|f|x,512,2048,0,512.0,-0.15
/workspace/nips-adathink/results/per_sample_math500_Qwen3_8B_20260320_053824.csv,21,first3,what|is|the,2048,512,0,2048.0,-0.6
/workspace/nips-adathink/results/per_sample_math500_Qwen3_8B_20260320_053824.csv,22,first3,compute|997|1,512,512,0,512.0,-0.15
/workspace/nips-adathink/results/per_sample_math500_Qwen3_8B_20260320_053824.csv,23,first3,what|is|the,2048,512,0,2048.0,-0.6
/workspace/nips-adathink/results/per_sample_math500_Qwen3_8B_20260320_053824.csv,24,first3,bill|walks|frac,512,2048,0,512.0,-0.15
/workspace/nips-adathink/results/per_sample_math500_Qwen3_8B_20260320_053824.csv,25,first3,a|class|of,2048,2048,1,1159.0,0.66044921875
/workspace/nips-adathink/results/per_sample_math500_Qwen3_8B_20260320_053824.csv,26,first3,one|line|is,512,512,0,512.0,-0.15
/workspace/nips-adathink/results/per_sample_math500_Qwen3_8B_20260320_053824.csv,27,first3,what|is|the,2048,2048,1,1883.0,0.44833984375
/workspace/nips-adathink/results/per_sample_math500_Qwen3_8B_20260320_053824.csv,28,first3,in|how|many,512,512,0,512.0,-0.15
/workspace/nips-adathink/results/per_sample_math500_Qwen3_8B_20260320_053824.csv,29,first3,recently|frank|took,1024,1024,1,1024.0,0.7
/workspace/nips-adathink/results/per_sample_math500_Qwen3_8B_20260320_053824.csv,30,first3,a|robot|moving,512,512,0,512.0,-0.15
/workspace/nips-adathink/results/per_sample_math500_Qwen3_8B_20260320_053824.csv,31,first3,if|x|3,512,512,0,512.0,-0.15
/workspace/nips-adathink/results/per_sample_math500_Qwen3_8B_20260320_053824.csv,32,first3,i|have|a,2048,2048,1,2048.0,0.4
/workspace/nips-adathink/results/per_sample_math500_Qwen3_8B_20260320_053824.csv,33,first3,let|a|b,512,512,0,512.0,-0.15
/workspace/nips-adathink/results/per_sample_math500_Qwen3_8B_20260320_053824.csv,34,first3,a|90|circ,2048,2048,1,1403.0,0.58896484375
/workspace/nips-adathink/results/per_sample_math500_Qwen3_8B_20260320_053824.csv,35,first3,expand|and|simplify,512,2048,0,512.0,-0.15
/workspace/nips-adathink/results/per_sample_math500_Qwen3_8B_20260320_053824.csv,36,first3,evaluate|1|2i,2048,1024,1,1885.0,0.44775390625
/workspace/nips-adathink/results/per_sample_math500_Qwen3_8B_20260320_053824.csv,37,first3,what|s|the,512,2048,0,512.0,-0.15
/workspace/nips-adathink/results/per_sample_math500_Qwen3_8B_20260320_053824.csv,38,first3,in|a|class,2048,1024,1,1539.0,0.54912109375
/workspace/nips-adathink/results/per_sample_math500_Qwen3_8B_20260320_053824.csv,39,first3,compute|a|b,512,512,0,512.0,-0.15
/workspace/nips-adathink/results/per_sample_math500_Qwen3_8B_20260320_053951.csv,0,first3_lenbin,14|in|the|diagram,512,512,0,512.0,-0.15
/workspace/nips-adathink/results/per_sample_math500_Qwen3_8B_20260320_053951.csv,1,first3_lenbin,5|let|f|x,2048,512,0,2048.0,-0.6
/workspace/nips-adathink/results/per_sample_math500_Qwen3_8B_20260320_053951.csv,2,first3_lenbin,10|the|greek|army,512,2048,0,512.0,-0.15
/workspace/nips-adathink/results/per_sample_math500_Qwen3_8B_20260320_053951.csv,3,first3_lenbin,3|the|product|of,512,512,0,512.0,-0.15
/workspace/nips-adathink/results/per_sample_math500_Qwen3_8B_20260320_053951.csv,4,first3_lenbin,3|if|f|x,512,2048,0,512.0,-0.15
/workspace/nips-adathink/results/per_sample_math500_Qwen3_8B_20260320_053951.csv,5,first3_lenbin,11|sam|is|carrying,2048,2048,1,2048.0,0.4
/workspace/nips-adathink/results/per_sample_math500_Qwen3_8B_20260320_053951.csv,6,first3_lenbin,5|a|cylindrical|beaker,2048,2048,1,1720.0,0.49609375
/workspace/nips-adathink/results/per_sample_math500_Qwen3_8B_20260320_053951.csv,7,first3_lenbin,3|in|triangle|pqr,512,512,0,512.0,-0.15
/workspace/nips-adathink/results/per_sample_math500_Qwen3_8B_20260320_053951.csv,8,first3_lenbin,4|for|what|value,2048,2048,1,2048.0,0.4
/workspace/nips-adathink/results/per_sample_math500_Qwen3_8B_20260320_053951.csv,9,first3_lenbin,18|when|rolling|a,512,512,0,512.0,-0.15
/workspace/nips-adathink/results/per_sample_math500_Qwen3_8B_20260320_053951.csv,10,first3_lenbin,2|find|the|minimum,512,512,0,512.0,-0.15
/workspace/nips-adathink/results/per_sample_math500_Qwen3_8B_20260320_053951.csv,11,first3_lenbin,8|find|the|smallest,512,2048,0,512.0,-0.15
/workspace/nips-adathink/results/per_sample_math500_Qwen3_8B_20260320_053951.csv,12,first3_lenbin,1|solve|frac|x,512,512,0,512.0,-0.15
/workspace/nips-adathink/results/per_sample_math500_Qwen3_8B_20260320_053951.csv,13,first3_lenbin,7|one|ticket|to,512,2048,0,512.0,-0.15
/workspace/nips-adathink/results/per_sample_math500_Qwen3_8B_20260320_053951.csv,14,first3_lenbin,3|a|90|circ,2048,2048,1,1607.0,0.5291992187500001
/workspace/nips-adathink/results/per_sample_math500_Qwen3_8B_20260320_053951.csv,15,first3_lenbin,7|recently|frank|took,1024,1024,1,1024.0,0.7
/workspace/nips-adathink/results/per_sample_math500_Qwen3_8B_20260320_053951.csv,16,first3_lenbin,7|let|a|b,512,2048,0,512.0,-0.15
/workspace/nips-adathink/results/per_sample_math500_Qwen3_8B_20260320_053951.csv,17,first3_lenbin,6|given|that|a,512,512,0,512.0,-0.15
/workspace/nips-adathink/results/per_sample_math500_Qwen3_8B_20260320_053951.csv,18,first3_lenbin,4|paul|and|jesse,2048,512,0,2048.0,-0.6
/workspace/nips-adathink/results/per_sample_math500_Qwen3_8B_20260320_053951.csv,19,first3_lenbin,2|express|5|5,512,2048,0,512.0,-0.15
/workspace/nips-adathink/results/per_sample_math500_Qwen3_8B_20260320_053951.csv,20,first3_lenbin,5|three|pencils|and,512,2048,0,512.0,-0.15
/workspace/nips-adathink/results/per_sample_math500_Qwen3_8B_20260320_053951.csv,21,first3_lenbin,1|find|k|if,2048,2048,1,1418.0,0.5845703125
/workspace/nips-adathink/results/per_sample_math500_Qwen3_8B_20260320_053951.csv,22,first3_lenbin,17|for|the|eight,512,2048,0,512.0,-0.15
/workspace/nips-adathink/results/per_sample_math500_Qwen3_8B_20260320_053951.csv,23,first3_lenbin,5|an|equilateral|triangle,512,512,0,512.0,-0.15
/workspace/nips-adathink/results/per_sample_math500_Qwen3_8B_20260320_053951.csv,24,first3_lenbin,1|441|2|21,512,2048,0,512.0,-0.15
/workspace/nips-adathink/results/per_sample_math500_Qwen3_8B_20260320_053951.csv,25,first3_lenbin,8|in|1992|a,512,2048,0,512.0,-0.15
/workspace/nips-adathink/results/per_sample_math500_Qwen3_8B_20260320_053951.csv,26,first3_lenbin,4|if|f|x,512,512,0,512.0,-0.15
/workspace/nips-adathink/results/per_sample_math500_Qwen3_8B_20260320_053951.csv,27,first3_lenbin,2|find|all|values,512,2048,0,512.0,-0.15
/workspace/nips-adathink/results/per_sample_math500_Qwen3_8B_20260320_053951.csv,28,first3_lenbin,2|write|the|expression,512,512,0,512.0,-0.15
/workspace/nips-adathink/results/per_sample_math500_Qwen3_8B_20260320_053951.csv,29,first3_lenbin,10|yann|and|camille,512,1024,0,512.0,-0.15
/workspace/nips-adathink/results/per_sample_math500_Qwen3_8B_20260320_053951.csv,30,first3_lenbin,4|four|points|a,512,512,0,512.0,-0.15
/workspace/nips-adathink/results/per_sample_math500_Qwen3_8B_20260320_053951.csv,31,first3_lenbin,4|a|90|circ,512,512,0,512.0,-0.15
/workspace/nips-adathink/results/per_sample_math500_Qwen3_8B_20260320_053951.csv,32,first3_lenbin,10|point|a|lies,512,512,0,512.0,-0.15
/workspace/nips-adathink/results/per_sample_math500_Qwen3_8B_20260320_053951.csv,33,first3_lenbin,1|evaluate|lceil|sqrt,512,512,0,512.0,-0.15
/workspace/nips-adathink/results/per_sample_math500_Qwen3_8B_20260320_053951.csv,34,first3_lenbin,10|a|bookcase|has,512,2048,0,512.0,-0.15
/workspace/nips-adathink/results/per_sample_math500_Qwen3_8B_20260320_053951.csv,35,first3_lenbin,7|i|have|a,2048,512,0,2048.0,-0.6
/workspace/nips-adathink/results/per_sample_math500_Qwen3_8B_20260320_053951.csv,36,first3_lenbin,5|if|a|snack,512,2048,0,512.0,-0.15
/workspace/nips-adathink/results/per_sample_math500_Qwen3_8B_20260320_053951.csv,37,first3_lenbin,2|if|3x|2,512,2048,0,512.0,-0.15
/workspace/nips-adathink/results/per_sample_math500_Qwen3_8B_20260320_053951.csv,38,first3_lenbin,6|suppose|that|i,512,1024,0,512.0,-0.15
/workspace/nips-adathink/results/per_sample_math500_Qwen3_8B_20260320_053951.csv,39,first3_lenbin,10|fake|gold|bricks,512,512,0,512.0,-0.15
/workspace/nips-adathink/results/per_sample_math500_Qwen3_8B_20260320_054123.csv,0,first3,consider|the|function,512,512,0,512.0,-0.15
/workspace/nips-adathink/results/per_sample_math500_Qwen3_8B_20260320_054123.csv,1,first3,you|have|seven,512,512,0,512.0,-0.15
/workspace/nips-adathink/results/per_sample_math500_Qwen3_8B_20260320_054123.csv,2,first3,the|point|0,512,2048,0,512.0,-0.15
/workspace/nips-adathink/results/per_sample_math500_Qwen3_8B_20260320_054123.csv,3,first3,suppose|that|x,512,512,0,512.0,-0.15
/workspace/nips-adathink/results/per_sample_math500_Qwen3_8B_20260320_054123.csv,4,first3,find|sin|20,512,512,0,512.0,-0.15
/workspace/nips-adathink/results/per_sample_math500_Qwen3_8B_20260320_054123.csv,5,first3,find|all|the,512,512,0,512.0,-0.15
/workspace/nips-adathink/results/per_sample_math500_Qwen3_8B_20260320_054123.csv,6,first3,if|rosa|s,512,512,0,512.0,-0.15
/workspace/nips-adathink/results/per_sample_math500_Qwen3_8B_20260320_054123.csv,7,first3,for|what|value,2048,2048,1,2048.0,0.4
/workspace/nips-adathink/results/per_sample_math500_Qwen3_8B_20260320_054123.csv,8,first3,if|x|y,512,512,0,512.0,-0.15
/workspace/nips-adathink/results/per_sample_math500_Qwen3_8B_20260320_054123.csv,9,first3,denali|and|nate,512,512,0,512.0,-0.15
/workspace/nips-adathink/results/per_sample_math500_Qwen3_8B_20260320_054123.csv,10,first3,what|integer|x,512,512,0,512.0,-0.15
/workspace/nips-adathink/results/per_sample_math500_Qwen3_8B_20260320_054123.csv,11,first3,the|wheel|shown,512,512,0,512.0,-0.15
/workspace/nips-adathink/results/per_sample_math500_Qwen3_8B_20260320_054123.csv,12,first3,for|what|real,512,512,0,512.0,-0.15
/workspace/nips-adathink/results/per_sample_math500_Qwen3_8B_20260320_054123.csv,13,first3,a|square|and,512,512,0,512.0,-0.15
