test_csv,idx,chosen_budget,best_budget,correct,tokens,utility
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_164451.csv,0,128,128,0,141.0,-0.19277343749999998
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_164451.csv,1,128,128,1,141.0,0.8072265625
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_164451.csv,2,128,128,1,160.0,0.78125
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_164451.csv,3,128,128,0,139.0,-0.1900390625
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_164451.csv,4,128,128,1,160.0,0.78125
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_164451.csv,5,128,128,1,160.0,0.78125
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_164451.csv,6,128,128,1,141.0,0.8072265625
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_164451.csv,7,128,128,1,160.0,0.78125
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_164451.csv,8,128,512,0,139.0,-0.1900390625
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_164451.csv,9,128,512,0,141.0,-0.19277343749999998
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_164451.csv,10,128,256,0,160.0,-0.21875
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_164451.csv,11,128,256,0,160.0,-0.21875
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_164451.csv,12,128,256,0,160.0,-0.21875
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_164451.csv,13,128,256,0,143.0,-0.1955078125
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_164451.csv,14,128,128,0,141.0,-0.19277343749999998
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_164451.csv,15,128,128,1,141.0,0.8072265625
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_164451.csv,16,128,256,0,160.0,-0.21875
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_164451.csv,17,128,512,0,160.0,-0.21875
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_164451.csv,18,128,256,0,145.0,-0.1982421875
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_164451.csv,19,128,512,0,145.0,-0.1982421875
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_164451.csv,20,128,512,0,139.0,-0.1900390625
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_164451.csv,21,128,128,1,139.0,0.8099609375
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_164451.csv,22,128,128,1,141.0,0.8072265625
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_164451.csv,23,128,256,0,147.0,-0.20097656249999998
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_164451.csv,24,128,128,1,139.0,0.8099609375
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_164451.csv,25,128,256,0,141.0,-0.19277343749999998
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_164451.csv,26,128,128,1,141.0,0.8072265625
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_164451.csv,27,128,512,0,139.0,-0.1900390625
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_164451.csv,28,128,128,1,139.0,0.8099609375
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_164451.csv,29,128,256,0,141.0,-0.19277343749999998
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_164451.csv,30,128,512,0,143.0,-0.1955078125
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_164451.csv,31,128,128,1,160.0,0.78125
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_164451.csv,32,128,512,0,141.0,-0.19277343749999998
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_164451.csv,33,128,128,1,160.0,0.78125
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_164451.csv,34,128,256,0,141.0,-0.19277343749999998
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_164451.csv,35,128,256,0,160.0,-0.21875
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_164451.csv,36,128,256,0,141.0,-0.19277343749999998
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_164451.csv,37,128,256,0,143.0,-0.1955078125
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_164451.csv,38,128,512,0,160.0,-0.21875
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_164451.csv,39,128,512,0,160.0,-0.21875
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165122.csv,0,256,256,1,269.0,0.6322265625000001
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165122.csv,1,256,512,0,269.0,-0.36777343749999997
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165122.csv,2,256,512,0,288.0,-0.39375
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165122.csv,3,256,128,0,288.0,-0.39375
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165122.csv,4,256,128,0,267.0,-0.36503906249999996
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165122.csv,5,256,256,1,269.0,0.6322265625000001
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165122.csv,6,256,256,1,269.0,0.6322265625000001
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165122.csv,7,256,128,1,271.0,0.6294921875
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165122.csv,8,256,128,1,269.0,0.6322265625000001
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165122.csv,9,256,128,1,273.0,0.6267578125
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165122.csv,10,256,128,1,273.0,0.6267578125
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165122.csv,11,256,128,0,271.0,-0.3705078125
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165122.csv,12,256,128,1,269.0,0.6322265625000001
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165122.csv,13,256,128,0,271.0,-0.3705078125
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165122.csv,14,256,128,0,288.0,-0.39375
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165122.csv,15,256,256,1,271.0,0.6294921875
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165122.csv,16,256,256,1,271.0,0.6294921875
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165122.csv,17,256,128,1,269.0,0.6322265625000001
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165122.csv,18,256,256,1,267.0,0.6349609375
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165122.csv,19,256,128,0,269.0,-0.36777343749999997
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165122.csv,20,256,128,1,267.0,0.6349609375
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165122.csv,21,256,256,1,286.0,0.608984375
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165122.csv,22,256,512,0,268.0,-0.36640625
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165122.csv,23,256,512,0,269.0,-0.36777343749999997
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165122.csv,24,256,128,0,288.0,-0.39375
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165122.csv,25,256,512,0,275.0,-0.3759765625
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165122.csv,26,256,128,1,218.0,0.701953125
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165122.csv,27,256,512,0,275.0,-0.3759765625
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165122.csv,28,256,128,1,271.0,0.6294921875
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165122.csv,29,256,512,0,269.0,-0.36777343749999997
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165122.csv,30,256,128,1,259.0,0.6458984375000001
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165122.csv,31,256,128,0,288.0,-0.39375
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165122.csv,32,256,128,0,267.0,-0.36503906249999996
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165122.csv,33,256,128,1,288.0,0.60625
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165122.csv,34,256,128,1,269.0,0.6322265625000001
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165122.csv,35,256,512,0,271.0,-0.3705078125
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165122.csv,36,256,512,0,288.0,-0.39375
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165122.csv,37,256,128,1,269.0,0.6322265625000001
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165122.csv,38,256,128,1,267.0,0.6349609375
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165122.csv,39,256,512,0,269.0,-0.36777343749999997
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165750.csv,0,256,128,0,273.0,-0.3732421875
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165750.csv,1,256,512,0,273.0,-0.3732421875
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165750.csv,2,256,128,0,271.0,-0.3705078125
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165750.csv,3,256,128,1,269.0,0.6322265625000001
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165750.csv,4,256,512,0,288.0,-0.39375
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165750.csv,5,256,128,1,267.0,0.6349609375
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165750.csv,6,256,512,0,288.0,-0.39375
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165750.csv,7,256,128,0,277.0,-0.37871093749999996
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165750.csv,8,256,256,1,273.0,0.6267578125
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165750.csv,9,256,512,0,269.0,-0.36777343749999997
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165750.csv,10,256,128,1,260.0,0.64453125
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165750.csv,11,256,512,0,288.0,-0.39375
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165750.csv,12,256,128,0,288.0,-0.39375
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165750.csv,13,256,128,1,271.0,0.6294921875
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165750.csv,14,256,128,1,271.0,0.6294921875
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165750.csv,15,256,128,1,267.0,0.6349609375
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165750.csv,16,256,256,1,267.0,0.6349609375
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165750.csv,17,256,128,0,288.0,-0.39375
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165750.csv,18,256,128,1,269.0,0.6322265625000001
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165750.csv,19,256,128,1,259.0,0.6458984375000001
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165750.csv,20,256,256,1,267.0,0.6349609375
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165750.csv,21,256,256,1,288.0,0.60625
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165750.csv,22,256,256,1,269.0,0.6322265625000001
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165750.csv,23,256,256,1,269.0,0.6322265625000001
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165750.csv,24,256,128,1,271.0,0.6294921875
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165750.csv,25,256,128,1,269.0,0.6322265625000001
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165750.csv,26,256,128,0,261.0,-0.3568359375
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165750.csv,27,256,512,0,288.0,-0.39375
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165750.csv,28,256,512,0,268.0,-0.36640625
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165750.csv,29,256,128,0,288.0,-0.39375
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165750.csv,30,256,128,1,260.0,0.64453125
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165750.csv,31,256,128,1,269.0,0.6322265625000001
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165750.csv,32,256,128,1,267.0,0.6349609375
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165750.csv,33,256,128,1,269.0,0.6322265625000001
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165750.csv,34,256,256,1,269.0,0.6322265625000001
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165750.csv,35,256,512,0,288.0,-0.39375
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165750.csv,36,256,128,1,269.0,0.6322265625000001
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165750.csv,37,256,256,1,269.0,0.6322265625000001
