test_csv,idx,chosen_budget,best_budget,correct,tokens,utility
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_164451.csv,0,512,128,0,525.0,-0.3076171875
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_164451.csv,1,512,128,1,397.0,0.7673828125
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_164451.csv,2,512,128,1,517.0,0.6970703125
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_164451.csv,3,512,128,0,523.0,-0.3064453125
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_164451.csv,4,512,128,1,371.0,0.7826171875
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_164451.csv,5,512,128,1,359.0,0.7896484375
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_164451.csv,6,512,128,1,516.0,0.6976562500000001
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_164451.csv,7,512,128,1,359.0,0.7896484375
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_164451.csv,8,512,512,1,523.0,0.6935546875
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_164451.csv,9,512,512,1,516.0,0.6976562500000001
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_164451.csv,10,512,256,1,354.0,0.792578125
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_164451.csv,11,512,256,1,414.0,0.757421875
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_164451.csv,12,512,256,1,403.0,0.7638671875
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_164451.csv,13,512,256,1,360.0,0.7890625
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_164451.csv,14,512,128,0,525.0,-0.3076171875
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_164451.csv,15,512,128,1,365.0,0.7861328125
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_164451.csv,16,512,256,1,517.0,0.6970703125
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_164451.csv,17,512,512,1,527.0,0.6912109375
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_164451.csv,18,512,256,0,531.0,-0.31113281249999997
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_164451.csv,19,512,512,1,523.0,0.6935546875
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_164451.csv,20,512,512,1,525.0,0.6923828125
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_164451.csv,21,512,128,1,486.0,0.7152343750000001
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_164451.csv,22,512,128,1,242.0,0.858203125
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_164451.csv,23,512,256,0,544.0,-0.31875
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_164451.csv,24,512,128,1,375.0,0.7802734375
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_164451.csv,25,512,256,0,523.0,-0.3064453125
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_164451.csv,26,512,128,1,516.0,0.6976562500000001
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_164451.csv,27,512,512,1,512.0,0.7
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_164451.csv,28,512,128,1,523.0,0.6935546875
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_164451.csv,29,512,256,1,525.0,0.6923828125
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_164451.csv,30,512,512,1,469.0,0.7251953125
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_164451.csv,31,512,128,1,349.0,0.7955078125
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_164451.csv,32,512,512,1,512.0,0.7
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_164451.csv,33,512,128,1,517.0,0.6970703125
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_164451.csv,34,512,256,1,516.0,0.6976562500000001
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_164451.csv,35,512,256,1,517.0,0.6970703125
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_164451.csv,36,512,256,1,415.0,0.7568359375
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_164451.csv,37,512,256,1,527.0,0.6912109375
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_164451.csv,38,512,512,1,525.0,0.6923828125
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_164451.csv,39,512,512,1,527.0,0.6912109375
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165122.csv,0,512,256,1,447.0,0.7380859375
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165122.csv,1,512,512,1,516.0,0.6976562500000001
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165122.csv,2,512,512,1,517.0,0.6970703125
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165122.csv,3,512,128,0,525.0,-0.3076171875
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165122.csv,4,512,128,0,523.0,-0.3064453125
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165122.csv,5,512,256,1,475.0,0.7216796875
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165122.csv,6,512,256,1,423.0,0.7521484375
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165122.csv,7,512,128,1,339.0,0.8013671875
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165122.csv,8,512,128,1,525.0,0.6923828125
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165122.csv,9,512,128,1,403.0,0.7638671875
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165122.csv,10,512,128,1,518.0,0.696484375
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165122.csv,11,512,128,0,527.0,-0.3087890625
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165122.csv,12,512,128,1,525.0,0.6923828125
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165122.csv,13,512,128,1,515.0,0.6982421875
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165122.csv,14,512,128,0,529.0,-0.3099609375
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165122.csv,15,512,256,0,544.0,-0.31875
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165122.csv,16,512,256,1,500.0,0.70703125
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165122.csv,17,512,128,1,386.0,0.773828125
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165122.csv,18,512,256,1,523.0,0.6935546875
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165122.csv,19,512,128,0,525.0,-0.3076171875
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165122.csv,20,512,128,1,425.0,0.7509765625
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165122.csv,21,512,256,1,529.0,0.6900390625
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165122.csv,22,512,512,1,523.0,0.6935546875
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165122.csv,23,512,512,1,525.0,0.6923828125
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165122.csv,24,512,128,1,454.0,0.733984375
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165122.csv,25,512,512,1,525.0,0.6923828125
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165122.csv,26,512,128,1,218.0,0.872265625
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165122.csv,27,512,512,1,531.0,0.6888671875000001
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165122.csv,28,512,128,1,403.0,0.7638671875
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165122.csv,29,512,512,1,525.0,0.6923828125
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165122.csv,30,512,128,1,266.0,0.844140625
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165122.csv,31,512,128,0,544.0,-0.31875
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165122.csv,32,512,128,0,523.0,-0.3064453125
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165122.csv,33,512,128,1,527.0,0.6912109375
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165122.csv,34,512,128,1,494.0,0.710546875
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165122.csv,35,512,512,1,525.0,0.6923828125
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165122.csv,36,512,512,1,544.0,0.68125
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165122.csv,37,512,128,1,525.0,0.6923828125
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165122.csv,38,512,128,1,375.0,0.7802734375
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165122.csv,39,512,512,1,516.0,0.6976562500000001
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165750.csv,0,256,128,0,273.0,-0.15996093749999998
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165750.csv,1,256,512,0,273.0,-0.15996093749999998
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165750.csv,2,256,128,0,271.0,-0.1587890625
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165750.csv,3,256,128,1,269.0,0.8423828125
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165750.csv,4,256,512,0,288.0,-0.16874999999999998
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165750.csv,5,256,128,1,267.0,0.8435546875
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165750.csv,6,256,512,0,288.0,-0.16874999999999998
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165750.csv,7,256,128,0,277.0,-0.1623046875
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165750.csv,8,256,256,1,273.0,0.8400390625
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165750.csv,9,256,512,0,269.0,-0.1576171875
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165750.csv,10,256,128,1,260.0,0.84765625
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165750.csv,11,256,512,0,288.0,-0.16874999999999998
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165750.csv,12,256,128,0,288.0,-0.16874999999999998
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165750.csv,13,256,128,1,271.0,0.8412109375
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165750.csv,14,256,128,1,271.0,0.8412109375
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165750.csv,15,256,128,1,267.0,0.8435546875
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165750.csv,16,256,256,1,267.0,0.8435546875
