test_csv,idx,mode,key,chosen_budget,best_budget,correct,tokens,utility
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_083038.csv,0,first1,what,8192,4096,1,4435.0,0.918792724609375
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_083038.csv,1,first1,a,8192,4096,1,1588.0,0.9709228515625
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_083038.csv,2,first1,add,8192,8192,1,1353.0,0.975225830078125
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_083038.csv,3,first1,in,8192,8192,1,1597.0,0.970758056640625
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_083038.csv,4,first1,what,8192,4096,1,8192.0,0.85
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_083038.csv,5,first1,the,8192,4096,1,8192.0,0.85
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_083038.csv,6,first1,n,8192,2048,0,8192.0,-0.15
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_083038.csv,7,first1,when,8192,8192,1,4662.0,0.91463623046875
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_083038.csv,8,first1,let,8192,2048,0,6755.0,-0.123687744140625
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_083038.csv,9,first1,let,8192,8192,1,7406.0,0.86439208984375
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_083038.csv,10,first1,if,8192,2048,0,8192.0,-0.15
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_083038.csv,11,first1,an,2048,2048,0,2048.0,-0.0375
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_083038.csv,12,first1,in,8192,2048,1,1495.0,0.972625732421875
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_083038.csv,13,first1,if,8192,2048,0,8192.0,-0.15
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_083038.csv,14,first1,what,8192,4096,1,5539.0,0.898577880859375
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_083038.csv,15,first1,a,8192,2048,0,8192.0,-0.15
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_083038.csv,16,first1,the,8192,8192,1,7369.0,0.865069580078125
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_083038.csv,17,first1,on,8192,2048,0,6058.0,-0.11092529296874999
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_083038.csv,18,first1,what,8192,2048,0,8192.0,-0.15
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_083038.csv,19,first1,let,8192,8192,1,7966.0,0.85413818359375
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_083038.csv,20,first1,there,8192,2048,0,8192.0,-0.15
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_083038.csv,21,first1,let,8192,2048,0,8192.0,-0.15
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_083038.csv,22,first1,find,8192,8192,1,6391.0,0.882977294921875
