test_csv,idx,chosen_budget,best_budget,correct,tokens,utility,p_correct_2048,p_correct_4096,p_correct_8192
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_083038.csv,0,4096,4096,1,4096.0,0.925,0.21919502136396088,0.4891450293194258,0.577482061229781
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_083038.csv,1,4096,4096,1,1554.0,0.97154541015625,0.49453644589874757,0.6720991028071472,0.7201535379869087
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_083038.csv,2,4096,8192,1,1392.0,0.97451171875,0.5905771548566375,0.746136963876686,0.8779245472225816
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_083038.csv,3,4096,8192,1,4096.0,0.925,0.6861504548849131,0.8341420019751338,0.9127604506493747
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_083038.csv,4,4096,4096,1,3082.0,0.94356689453125,0.39250576838726287,0.6447343284934101,0.7641906402784935
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_083038.csv,5,4096,4096,1,1975.0,0.963836669921875,0.6982720958227406,0.8466122530865969,0.8853005220409549
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_083038.csv,6,8192,2048,0,8192.0,-0.15,0.14402158150866423,0.343218222296365,0.7338771503968324
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_083038.csv,7,8192,8192,1,4662.0,0.91463623046875,0.09011441971331517,0.3801465777343517,0.7892113229732337
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_083038.csv,8,8192,2048,0,6755.0,-0.123687744140625,0.02494066442177588,0.08975616362775568,0.3702836062900787
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_083038.csv,9,8192,8192,1,7406.0,0.86439208984375,0.046503517234306,0.1403192464039449,0.4241409031279462
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_083038.csv,10,2048,2048,0,2048.0,-0.0375,0.09169146728298201,0.17647139276405197,0.23051347687301374
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_083038.csv,11,8192,2048,0,5638.0,-0.10323486328124999,0.34839484768611484,0.44234795201590316,0.6893875105278591
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_083038.csv,12,2048,2048,1,1428.0,0.9738525390625,0.6799840156114467,0.792672084423621,0.8915671225140065
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_083038.csv,13,8192,2048,0,8192.0,-0.15,0.10560595511438918,0.16404751928326713,0.7732154917603623
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_083038.csv,14,4096,4096,1,4096.0,0.925,0.5433459778509298,0.7489191647102668,0.8588905155242104
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_083038.csv,15,2048,2048,1,1557.0,0.971490478515625,0.5985353669551318,0.6232902601380785,0.5256208348431429
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_083038.csv,16,8192,8192,1,7369.0,0.865069580078125,0.09805362757612417,0.26888305715957017,0.5978796196291148
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_083038.csv,17,4096,2048,0,4096.0,-0.075,0.22948333033632254,0.4943875822051078,0.5020540548266764
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_083038.csv,18,8192,2048,0,8192.0,-0.15,0.3727910140037384,0.5166168535103424,0.7262511743530349
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_083038.csv,19,8192,8192,1,7966.0,0.85413818359375,0.13500612217902,0.24341509311104748,0.5055948195285346
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_083038.csv,20,8192,2048,0,8192.0,-0.15,0.06703850251657271,0.23788444886562227,0.5007691096599868
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_083038.csv,21,8192,2048,0,8192.0,-0.15,0.04339262621186901,0.12272543796190735,0.369874013263363
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_083038.csv,22,8192,8192,1,6391.0,0.882977294921875,0.14803710583676716,0.3809608928717,0.8141294882917693
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_083038.csv,23,2048,2048,0,2048.0,-0.0375,0.02741110808996298,0.03121720897106364,0.16638179518932592
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_083038.csv,24,4096,4096,1,3000.0,0.945068359375,0.4082910117158132,0.7337684167334187,0.8599647686729542
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_083038.csv,25,2048,8192,1,2048.0,0.9625,0.7710941103422503,0.8414503086334355,0.84830173411604
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_083038.csv,26,4096,4096,1,1161.0,0.978741455078125,0.23272949181151484,0.3613160535660926,0.43669916641596235
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_083038.csv,27,8192,4096,1,6427.0,0.882318115234375,0.06281681604502219,0.15527371837756615,0.3996455427074151
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_083038.csv,28,4096,4096,1,4096.0,0.925,0.5043077463941326,0.760466515212495,0.8746539093530044
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_083038.csv,29,8192,4096,1,6326.0,0.88416748046875,0.207526236181832,0.5938229092965494,0.822227462274778
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_083038.csv,30,4096,2048,0,4096.0,-0.075,0.10560748269910426,0.2502942212547149,0.37176634763027466
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_083038.csv,31,2048,4096,0,2048.0,-0.0375,0.3366661988898986,0.45002429440514446,0.5517774897574822
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_083038.csv,32,2048,4096,0,2048.0,-0.0375,0.6623953724574791,0.7653305530572322,0.8524688146555558
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_083038.csv,33,8192,4096,0,5435.0,-0.099517822265625,0.3883670467714488,0.5781115399080615,0.7606690449519985
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_083038.csv,34,2048,8192,0,2048.0,-0.0375,0.20425228186989552,0.2818308200845256,0.42822304860040294
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_083038.csv,35,4096,2048,1,1831.0,0.966473388671875,0.5944343728508125,0.7544001300512341,0.8759795081277468
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_083038.csv,36,2048,2048,0,2048.0,-0.0375,0.06260677161842701,0.07739819195240435,0.29436671698151856
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_083038.csv,37,8192,2048,1,2137.0,0.960870361328125,0.22326879726864596,0.5210671717807807,0.7213556273439133
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_083038.csv,38,4096,2048,0,4096.0,-0.075,0.16159979274042421,0.45360284426236835,0.6221777663031963
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_083038.csv,39,8192,2048,0,8192.0,-0.15,0.08085055926272806,0.19619247515987143,0.515763834002113
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_083932.csv,0,2048,2048,0,2048.0,-0.0375,0.037498693577517124,0.07110994879918,0.11361175546267983
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_083932.csv,1,4096,2048,0,4096.0,-0.075,0.12493449584849281,0.28308622300194386,0.40656801749329546
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_083932.csv,2,2048,2048,0,2048.0,-0.0375,0.04606317693832224,0.07778742117434048,0.16297455391424245
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_083932.csv,3,2048,2048,0,2048.0,-0.0375,0.43577137770896573,0.4944674686346337,0.5850466701734847
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_083932.csv,4,4096,2048,1,3679.0,0.932635498046875,0.39633193238478975,0.7790576575009724,0.8379300267545768
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_083932.csv,5,2048,8192,0,2048.0,-0.0375,0.14868570566619785,0.25780231405594556,0.47368638480351766
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_083932.csv,6,2048,2048,0,2048.0,-0.0375,0.0913850073045954,0.1013325946235921,0.35555964890019925
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_083932.csv,7,8192,2048,0,8192.0,-0.15,0.1164845793556541,0.20550610707599415,0.5631999571486217
