test_csv,idx,chosen_budget,best_budget,correct,tokens,utility
/workspace/nips-adathink/results/per_sample_math500_Qwen3_8B_20260320_051511.csv,0,2048,512,0,2112.0,-0.1546875
/workspace/nips-adathink/results/per_sample_math500_Qwen3_8B_20260320_051511.csv,1,2048,512,0,2014.0,-0.14750976562499998
/workspace/nips-adathink/results/per_sample_math500_Qwen3_8B_20260320_051511.csv,2,2048,2048,1,1977.0,0.8552001953125
/workspace/nips-adathink/results/per_sample_math500_Qwen3_8B_20260320_051511.csv,3,2048,2048,1,2048.0,0.85
/workspace/nips-adathink/results/per_sample_math500_Qwen3_8B_20260320_051511.csv,4,2048,512,0,2048.0,-0.15
/workspace/nips-adathink/results/per_sample_math500_Qwen3_8B_20260320_051511.csv,5,2048,2048,1,2048.0,0.85
/workspace/nips-adathink/results/per_sample_math500_Qwen3_8B_20260320_051511.csv,6,2048,512,0,2112.0,-0.1546875
/workspace/nips-adathink/results/per_sample_math500_Qwen3_8B_20260320_051511.csv,7,2048,1024,1,2048.0,0.85
/workspace/nips-adathink/results/per_sample_math500_Qwen3_8B_20260320_051511.csv,8,2048,1024,1,2048.0,0.85
/workspace/nips-adathink/results/per_sample_math500_Qwen3_8B_20260320_051511.csv,9,2048,1024,1,2048.0,0.85
/workspace/nips-adathink/results/per_sample_math500_Qwen3_8B_20260320_051511.csv,10,2048,512,0,2112.0,-0.1546875
/workspace/nips-adathink/results/per_sample_math500_Qwen3_8B_20260320_051511.csv,11,2048,2048,1,2112.0,0.8453125
/workspace/nips-adathink/results/per_sample_math500_Qwen3_8B_20260320_051511.csv,12,2048,1024,1,2048.0,0.85
/workspace/nips-adathink/results/per_sample_math500_Qwen3_8B_20260320_051511.csv,13,2048,2048,1,2048.0,0.85
/workspace/nips-adathink/results/per_sample_math500_Qwen3_8B_20260320_051511.csv,14,2048,512,0,2112.0,-0.1546875
/workspace/nips-adathink/results/per_sample_math500_Qwen3_8B_20260320_051511.csv,15,512,512,0,576.0,-0.042187499999999996
/workspace/nips-adathink/results/per_sample_math500_Qwen3_8B_20260320_051511.csv,16,512,512,0,576.0,-0.042187499999999996
/workspace/nips-adathink/results/per_sample_math500_Qwen3_8B_20260320_051511.csv,17,2048,512,0,2048.0,-0.15
/workspace/nips-adathink/results/per_sample_math500_Qwen3_8B_20260320_051511.csv,18,512,512,0,576.0,-0.042187499999999996
/workspace/nips-adathink/results/per_sample_math500_Qwen3_8B_20260320_051511.csv,19,2048,2048,1,2048.0,0.85
/workspace/nips-adathink/results/per_sample_math500_Qwen3_8B_20260320_051511.csv,20,2048,1024,1,2112.0,0.8453125
/workspace/nips-adathink/results/per_sample_math500_Qwen3_8B_20260320_051511.csv,21,512,512,1,576.0,0.9578125
/workspace/nips-adathink/results/per_sample_math500_Qwen3_8B_20260320_051511.csv,22,2048,512,0,2112.0,-0.1546875
/workspace/nips-adathink/results/per_sample_math500_Qwen3_8B_20260320_051511.csv,23,2048,512,0,2112.0,-0.1546875
/workspace/nips-adathink/results/per_sample_math500_Qwen3_8B_20260320_051511.csv,24,2048,512,1,1778.0,0.869775390625
/workspace/nips-adathink/results/per_sample_math500_Qwen3_8B_20260320_051511.csv,25,2048,1024,1,1069.0,0.9217041015625
/workspace/nips-adathink/results/per_sample_math500_Qwen3_8B_20260320_051511.csv,26,2048,2048,1,2112.0,0.8453125
/workspace/nips-adathink/results/per_sample_math500_Qwen3_8B_20260320_051511.csv,27,2048,1024,1,1731.0,0.8732177734375
/workspace/nips-adathink/results/per_sample_math500_Qwen3_8B_20260320_051511.csv,28,2048,512,0,2112.0,-0.1546875
/workspace/nips-adathink/results/per_sample_math500_Qwen3_8B_20260320_051511.csv,29,2048,512,0,2112.0,-0.1546875
