test_csv,idx,chosen_budget,best_budget,correct,tokens,utility
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_164451.csv,0,512,128,0,525.0,-0.5126953125
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_164451.csv,1,512,128,1,397.0,0.6123046875
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_164451.csv,2,512,128,1,517.0,0.4951171875
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_164451.csv,3,512,128,0,523.0,-0.5107421875
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_164451.csv,4,512,128,1,371.0,0.6376953125
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_164451.csv,5,512,128,1,359.0,0.6494140625
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_164451.csv,6,512,128,1,516.0,0.49609375
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_164451.csv,7,512,128,1,359.0,0.6494140625
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_164451.csv,8,512,512,1,523.0,0.4892578125
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_164451.csv,9,512,512,1,516.0,0.49609375
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_164451.csv,10,512,256,1,354.0,0.654296875
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_164451.csv,11,512,256,1,414.0,0.595703125
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_164451.csv,12,512,256,1,403.0,0.6064453125
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_164451.csv,13,512,256,1,360.0,0.6484375
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_164451.csv,14,512,128,0,525.0,-0.5126953125
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_164451.csv,15,512,128,1,365.0,0.6435546875
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_164451.csv,16,512,256,1,517.0,0.4951171875
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_164451.csv,17,512,512,1,527.0,0.4853515625
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_164451.csv,18,512,256,0,531.0,-0.5185546875
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_164451.csv,19,512,512,1,523.0,0.4892578125
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_164451.csv,20,512,512,1,525.0,0.4873046875
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_164451.csv,21,512,128,1,486.0,0.525390625
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_164451.csv,22,512,128,1,242.0,0.763671875
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_164451.csv,23,512,256,0,544.0,-0.53125
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_164451.csv,24,512,128,1,375.0,0.6337890625
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_164451.csv,25,512,256,0,523.0,-0.5107421875
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_164451.csv,26,512,128,1,516.0,0.49609375
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_164451.csv,27,512,512,1,512.0,0.5
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_164451.csv,28,512,128,1,523.0,0.4892578125
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_164451.csv,29,512,256,1,525.0,0.4873046875
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_164451.csv,30,512,512,1,469.0,0.5419921875
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_164451.csv,31,512,128,1,349.0,0.6591796875
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_164451.csv,32,512,512,1,512.0,0.5
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_164451.csv,33,512,128,1,517.0,0.4951171875
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_164451.csv,34,512,256,1,516.0,0.49609375
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_164451.csv,35,512,256,1,517.0,0.4951171875
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_164451.csv,36,512,256,1,415.0,0.5947265625
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_164451.csv,37,512,256,1,527.0,0.4853515625
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_164451.csv,38,512,512,1,525.0,0.4873046875
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_164451.csv,39,512,512,1,527.0,0.4853515625
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165122.csv,0,512,256,1,447.0,0.5634765625
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165122.csv,1,512,512,1,516.0,0.49609375
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165122.csv,2,256,512,0,288.0,-0.28125
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165122.csv,3,512,128,0,525.0,-0.5126953125
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165122.csv,4,256,128,0,267.0,-0.2607421875
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165122.csv,5,512,256,1,475.0,0.5361328125
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165122.csv,6,256,256,1,269.0,0.7373046875
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165122.csv,7,512,128,1,339.0,0.6689453125
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165122.csv,8,256,128,1,269.0,0.7373046875
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165122.csv,9,256,128,1,273.0,0.7333984375
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165122.csv,10,256,128,1,273.0,0.7333984375
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165122.csv,11,512,128,0,527.0,-0.5146484375
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165122.csv,12,256,128,1,269.0,0.7373046875
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165122.csv,13,256,128,0,271.0,-0.2646484375
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165122.csv,14,256,128,0,288.0,-0.28125
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165122.csv,15,512,256,0,544.0,-0.53125
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165122.csv,16,512,256,1,500.0,0.51171875
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165122.csv,17,256,128,1,269.0,0.7373046875
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165122.csv,18,256,256,1,267.0,0.7392578125
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165122.csv,19,256,128,0,269.0,-0.2626953125
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165122.csv,20,512,128,1,425.0,0.5849609375
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165122.csv,21,512,256,1,529.0,0.4833984375
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165122.csv,22,512,512,1,523.0,0.4892578125
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165122.csv,23,256,512,0,269.0,-0.2626953125
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165122.csv,24,512,128,1,454.0,0.556640625
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165122.csv,25,512,512,1,525.0,0.4873046875
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165122.csv,26,256,128,1,218.0,0.787109375
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165122.csv,27,512,512,1,531.0,0.4814453125
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165122.csv,28,512,128,1,403.0,0.6064453125
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165122.csv,29,256,512,0,269.0,-0.2626953125
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165122.csv,30,512,128,1,266.0,0.740234375
